filename,sample_id,view_id,magnification,radius_um,xylem_um,phloem_um,bark_um,backend,similar_ref,sim_vs_manual
20-1 2X.jpg,20,1,2,2184.5102505694763,1409.3504381669075,341.33569073700613,113.77856357900238,yolo,,0.8669
20-2  4X.jpg,20,2,4,2366.545893719807,1506.6181788431452,302.1680530409125,95.19927536231914,yolo,,0.9286
20-3 4X.jpg,20,3,4,2350.2415458937194,1497.9502851585485,373.3669962760158,124.45566542533865,yolo,,0.8777
21-1 2X.jpg,21,1,2,1875.8542141230066,972.5513496308225,349.4589251345143,116.48630837817127,yolo,,0.9335
21-2 4X.jpg,21,2,4,1809.1787439613527,1168.9892640740184,252.33413890100786,84.1113796336693,yolo,,0.8441
21-3 4X.jpg,21,3,4,1882.2815533980583,1197.1766716936313,256.06968752966895,76.48665048543722,yolo,,0.6523
22-1 2X.jpg,22,1,2,2357.630979498861,1378.5217159991898,302.0996013832957,100.69986712776522,yolo,,0.8504
22-2 4X.jpg,22,2,4,2300.12077294686,1459.5861452882402,262.647347555559,87.54911585185295,yolo,,0.7129
22-3  4X.jpg,22,3,4,2443.236714975846,1541.7442514801369,298.0202412734866,96.82971014492736,yolo,,0.7213
23-1 2X.jpg,23,1,2,1851.9362186788148,1175.699892353697,221.1679891952786,73.51936218678766,yolo,,0.8603
23-2 4X.jpg,23,2,4,2304.347826086957,1481.6676300181755,277.33623400810757,92.44541133603595,yolo,,0.6536
23-3  4X.jpg,23,3,4,2107.4879227053134,1302.2347180412103,259.87276988149506,82.21618357487894,yolo,,0.8478
24-1 2X.jpg,24,1,2,1746.0136674259682,1078.6933253551,318.5426483526953,106.18088278423193,yolo,,0.4600
24-2  4X.jpg,24,2,4,1988.5265700483092,1222.0109606204662,236.767679606278,59.94116653654095,yolo,,0.9777
24-3 4X.jpg,24,3,4,1565.9403669724768,742.0334451984482,194.34843553549652,49.28325688073422,yolo,,0.8631
25-1 2X.jpg,25,1,2,2671.9817767653767,1787.2577819387495,398.7366179878518,132.9122059959506,yolo,,0.7851
25-2 4X.jpg,25,2,4,3234.9033816425117,1823.2540378535673,424.3908896826643,118.2971014492754,yolo,,0.6379
25-3 4X.jpg,25,3,4,2742.149758454106,1895.3249785790613,433.2076301165903,122.55434782608738,yolo,,0.4980
26-1 2X.jpg,26,1,2,1988.6104783599085,1443.5766231146615,269.53848938382214,89.84616312794019,yolo,,0.8373
26-2 4X.jpg,26,2,4,2138.349514563107,1522.1641602734858,312.78835997254845,46.72223703551866,yolo,,0.9701
26-3 4X.jpg,26,3,4,1826.0869565217392,1449.6087750761005,267.50613493864523,75.15562138622052,yolo,,0.9676
27-1 2X.jpg,27,1,2,1396.3553530751708,1029.523260900354,229.7324277240723,73.31834326623408,yolo,,0.6933
27-2 4X.jpg,27,2,4,1548.3091787439614,1058.823043073616,282.4209182790411,70.59178743961354,yolo,,0.8257
27-3 4X.jpg,27,3,4,1595.4106280193232,1061.1332721029646,283.86019085031285,94.62006361677113,yolo,,0.6253
28-1 2X.jpg,28,1,2,2755.1252847380415,1971.2744825774992,378.8394126389025,123.69020501138897,yolo,,0.7995
28-2 4X.jpg,28,2,4,3215.5797101449275,1756.6892753112886,436.45685995441215,115.42874396135274,yolo,,0.5287
28-3  4X.jpg,28,3,4,2891.9082125603863,2130.5010437982214,448.5176108082035,65.90888162545933,yolo,,0.9795
29-1 2X.jpg,29,1,2,2240.3189066059226,1405.703559687127,379.6039573971553,93.96355353075165,yolo,,0.8765
29-2 4X.jpg,29,2,4,2432.9710144927535,1610.9454777423264,349.2900295040504,103.17028985507267,yolo,,0.7699
29-3   4X.jpg,29,3,4,2320.048309178744,1477.051802512433,360.05535101422663,120.01845033807518,yolo,,0.8443
30-1 2X.jpg,30,1,2,1486.3325740318908,840.3650704097272,265.4435856267195,58.20045558086567,yolo,,0.9443
30-2 4X.jpg,30,2,4,1589.9758454106282,906.8181619893138,299.6129974309764,63.49637681159414,yolo,,0.8180
30-3 4X.jpg,30,3,4,1574.87922705314,798.9556042977887,303.4101083708612,101.13670279028709,yolo,,0.8915
31-1 2X.jpg,31,1,2,3202.733485193621,2261.673735416602,472.59435675189934,157.5314522506331,yolo,,0.7968
31-2 4X.jpg,31,2,4,3286.231884057971,2263.4999891574353,416.0525443638075,138.68418145460245,yolo,,0.9203
31-3 4X.jpg,31,3,4,3311.594202898551,2274.9281986130654,435.10819886628786,145.03606628876267,yolo,,0.8748
32-1 2X.jpg,32,1,2,2473.8041002277905,1661.8196212791665,332.69028993078547,107.99578355086803,yolo,,0.8691
32-2  4X.jpg,32,2,4,2622.584541062802,1874.9507683952363,330.199967181834,110.06665572727799,yolo,,0.9019
32-3 4X.jpg,32,3,4,2611.0436893203887,1737.7645382794572,337.7566933777863,112.5855644592619,yolo,,0.7835
33-1 2X.jpg,33,1,2,1369.020501138952,815.5781738555966,234.58457030621724,60.315615747070034,yolo,,0.9591
33-2 4X.jpg,33,2,4,1457.1256038647343,831.6570529825685,301.0760508427837,100.35868361426101,yolo,,0.8768
33-3 4X.jpg,33,3,4,1478.2608695652175,737.1549559417087,239.80760444476456,51.41908212560393,yolo,,0.8730
34-1 2X.jpg,34,1,2,2117.312072892938,1459.0836680832208,301.47312593075065,100.49104197691699,yolo,,0.7032
34-2 4X.jpg,34,2,4,2257.2463768115945,1591.3170004059964,287.31154961320107,53.13473500495717,yolo,,0.9709
34-3 4X.jpg,34,3,4,3060.990338164251,2100.9985079388116,433.48216838969023,133.39371980676364,yolo,,0.5391
35-1 2X.jpg,35,1,2,1965.8314350797268,1252.4876614817083,257.9906984271755,79.49886104783587,yolo,,0.8969
35-2 4X.jpg,35,2,4,2118.9613526570047,1289.2472915580474,325.1840965488559,108.39469884961863,yolo,,0.8196
35-3  4X.jpg,35,3,4,2084.344660194174,1428.7002552152062,251.74994753909144,81.68571957579927,yolo,,0.9130
36-1 2X.jpg,36,1,2,1510.2505694760823,871.3099736043407,297.2578387033504,99.08594623444996,yolo,,0.8660
36-2 4X.jpg,36,2,4,1617.1497584541064,1009.828000843725,220.69736147511512,64.76449275362323,yolo,,0.8082
36-3 4X.jpg,36,3,4,1567.6328502415458,930.7470781651982,245.32737253552173,81.77579084517389,yolo,,0.9859
37-1 2X.jpg,37,1,2,2529.612756264237,1677.302295336677,373.09633792072566,107.91571753986359,yolo,,0.7942
37-2 4X.jpg,37,2,4,2636.473429951691,1852.0798012106793,375.67078651267343,79.01269730080179,yolo,,0.9026
37-3 4X.jpg,37,3,4,2583.937198067633,1795.4271659991412,385.7665820223833,128.58886067412774,yolo,,0.5935
38-1 2X.jpg,38,1,2,2029.6127562642369,1278.9872693208335,250.9671725926058,80.52391799544434,yolo,,0.6331
38-2 4X.jpg,38,2,4,2191.4251207729467,1388.7802909480502,319.1335703075018,105.49193584589726,yolo,,0.8089
38-3 4X.jpg,38,3,4,2296.1165048543694,1255.0167557670122,274.8982927766768,80.52184466019422,yolo,,0.7491
39-1 2X.jpg,39,1,2,1675.3986332574032,973.2159989788762,251.61315819652202,64.46469248291582,yolo,,0.9093
39-2 4X.jpg,39,2,4,1790.4589371980676,1174.3795341339164,297.6615286680156,77.47584541062821,yolo,,0.7006
39-3  4X.jpg,39,3,4,2009.0579710144925,1295.0904210659733,273.32745333016226,82.54830917874428,yolo,,0.8496
40-1 2X.jpg,40,1,2,1969.2482915717546,1141.0231418139238,326.1750358626133,77.22095671981789,yolo,,0.8003
40-2 4X.jpg,40,2,4,2176.328502415459,1355.8789201788368,341.04136967623583,89.31159420289853,yolo,,0.5145
40-3 4X.jpg,40,3,4,2103.2608695652175,1227.3073581161093,304.3955404346148,80.61594202898549,yolo,,0.7413
41-1 2X.jpg,41,1,2,1591.116173120729,1025.223706142526,244.18017027921027,81.39339009307015,yolo,,0.9033
41-2 4X.jpg,41,2,4,1726.449275362319,1151.5730576330345,265.0777830114941,59.19456998349077,yolo,,0.9917
41-3  4X.jpg,41,3,4,1631.6747572815532,1062.315414373561,301.58021669439967,71.78398058252436,yolo,,0.8741
42-1 2X.jpg,42,1,2,1112.756264236902,469.84373364399687,172.1046712931982,57.368223764399346,yolo,,0.9737
42-2  4X.jpg,42,2,4,1293.4782608695657,521.5889675792222,200.66344787971477,38.01328502415462,yolo,,0.9216
42-3 4X.jpg,42,3,4,1263.888888888889,604.1141477906999,201.89430631558037,42.42149758454108,yolo,,0.7588
43-1 2X.jpg,43,1,2,164.00911161731196,2379.255767509907,446.30022749280175,74.21621456448933,yolo,,0.8462
43-2 4X.jpg,43,2,4,3184.7826086956525,2288.0572073756575,512.0333723344878,147.37318840579715,yolo,,0.7799
